~Time(seconds),R,IR
27.98,10260,11681
28,10313,11735
28.02,10343,11622
28.04,10246,11661
28.06,10068,11535
28.08,10221,11668
28.1,10416,11796
28.12,10256,11731
28.14,10259,11619
28.16,10122,11607
28.18,10245,11674
28.2,10249,11670
28.22,10357,11761
28.24,10261,11628
28.26,10225,11619
28.28,10224,11639
28.3,10369,11672
28.32,10271,11598
28.34,10242,11600
28.36,10052,11620
28.38,10085,11513
28.4,10205,11611
28.42,10226,11653
28.44,10355,11747
28.46,10221,11551
28.48,10235,11639
28.5,10254,11767
28.52,10350,11699
28.54,10269,11652
28.56,10125,11666
28.58,10374,11770
28.6,10314,11562
28.62,10253,11651
28.64,10253,11668
28.66,10389,11683
28.68,10306,11528
28.7,10250,11694
28.72,10275,11722
28.74,10368,11864
28.76,10359,11688
28.78,10272,11822
28.8,10344,11721
28.82,10286,11719
28.84,10163,11640
28.86,10243,11677
28.88,10226,11755
28.9,10242,11662
28.92,10231,11692
28.94,10240,11724
28.96,10317,11675
28.98,10225,11848
29,10229,11701
29.02,10241,11551
29.04,10127,11624
29.06,10246,11722
29.08,10230,11704
29.1,10268,11847
29.12,10361,11722
29.14,10284,11767
29.16,10142,11643
29.18,10246,11826
29.2,10292,11742
29.22,10174,11618
29.24,10165,11682
29.26,10245,11721
29.28,10254,11718
29.3,10095,11671
29.32,10245,11772
29.34,10343,11736
29.36,10249,11688
29.38,10101,11703
29.4,10225,11677
29.42,10333,11798
29.44,10283,11650
29.46,10258,11541
29.48,10119,11684
29.5,10307,11674
29.52,10247,11671
29.54,10151,11619
29.56,10257,11692
29.58,10210,11709
29.6,10227,11683
29.62,10105,11594
29.64,10216,11690
29.66,10232,11692
29.68,10379,11658
29.7,10046,11586
29.72,10221,11687
29.74,10245,11699
29.76,10387,11802
29.78,10217,11736
29.8,10083,11719
29.82,10337,11747
29.84,10290,11767
29.86,10146,11676
29.88,10264,11797
29.9,10393,11864
29.92,10268,11774
29.94,10319,11800
29.96,10471,11918
29.98,10291,11812
30,10275,11827
30.02,10331,11850
30.04,10340,11936
30.06,10428,11842
30.08,10338,11822
30.1,10318,11894
30.12,10421,11891
30.14,10337,11739
30.16,10311,11847
30.18,10352,11845
30.2,10459,11986
30.22,10341,11870
30.24,10331,11789
30.26,10232,11762
30.28,10318,11821
30.3,10385,11889
30.32,10293,11829
30.34,10313,11664
30.36,10190,11766
30.38,10358,11773
30.4,10308,11826
30.42,10167,11727
30.44,10299,11801
30.46,10290,11789
30.48,10391,11743
30.5,10280,11808
30.52,10278,11834
30.54,10377,11902
30.56,10282,11800
30.58,10283,11806
30.6,10328,11801
30.62,10235,11756
30.64,10244,11791
30.66,10288,11797
30.68,10403,11843
30.7,10157,11721
30.72,10246,11931
30.74,10374,11789
30.76,10267,11783
30.78,10126,11900
30.8,10211,11788
30.82,10263,11889
30.84,10296,11801
30.86,10263,11761
30.88,10158,11745
30.9,10197,11636
30.92,10176,11714
30.94,10281,11754
30.96,10269,11754
30.98,10335,11835
31,10243,11788
31.02,10141,11677
31.04,10234,11758
31.06,10270,11778
31.08,10403,11873
31.1,10232,11794
31.12,10251,11752
31.14,10273,11793
31.16,10141,11693
31.18,10264,11780
31.2,10285,11780
31.22,10200,11691
31.24,10192,11803
31.26,10418,11898
31.28,10331,11824
31.3,10297,11767
31.32,10200,11728
31.34,10289,11815
31.36,10294,11825
31.38,10439,11909
31.4,10164,11820
31.42,10312,11821
31.44,10424,11922
31.46,10289,11835
31.48,10330,11731
31.5,10228,11933
31.52,10351,11874
31.54,10320,11830
31.56,10249,11831
31.58,10336,11901
31.6,10333,11917
31.62,10175,11802
31.64,10315,11912
31.66,10472,11970
31.68,10375,11893
31.7,10340,11804
31.72,10318,11890
31.74,10350,11895
31.76,10477,11981
31.78,10310,11914
31.8,10329,11886
31.82,10333,11887
31.84,10320,11740
31.86,10244,11797
31.88,10293,11837
31.9,10336,11883
31.92,10391,11918
31.94,10300,11856
31.96,10319,11728
31.98,10225,11828
32,10332,11890
32.02,10318,11723
32.04,10327,11872
32.06,10317,11930
32.08,10334,11875
32.1,10311,11732
32.12,10217,11817
32.14,10311,11863
32.16,10307,11916
32.18,10430,11904
32.2,10315,11831
32.22,10152,11733
32.24,10271,11866
32.26,10285,11837
32.28,10247,11848
32.3,10176,11767
32.32,10290,11852
32.34,10290,11852
32.36,10416,11846
32.38,10280,11860
32.4,10187,11751
32.42,10277,11855
32.44,10291,11822
32.46,10414,11921
32.48,10329,11834
32.5,10284,11779
32.52,10168,11766
32.54,10234,11805
32.56,10285,11775
32.58,10229,11807
32.6,10264,11809
32.62,10389,11913
32.64,10273,11799
32.66,10273,11774
32.68,10210,11812
32.7,10385,11888
32.72,10291,11815
32.74,10297,11621
32.76,10159,11800
32.78,10264,11959
32.8,10337,11778
32.82,10251,11832
32.84,10170,11722
32.86,10285,11811
32.88,10276,11865
32.9,10259,11835
32.92,10189,11742
32.94,10264,11834
32.96,10298,11844
32.98,10423,11823
33,10275,11828
33.02,10344,11921
33.04,10268,11809
33.06,10302,11646
33.08,10137,11986
33.1,10362,11807
33.12,10307,11823
33.14,10154,11718
33.16,10261,11827
33.18,10281,11845
33.2,10419,11939
33.22,10268,11853
33.24,10290,11736
33.26,10148,11811
33.28,10276,11828
33.3,10265,11936
33.32,10288,11816
33.34,10249,11833
33.36,10169,11728
33.38,10247,11804
33.4,10370,11829
33.42,10257,11712
33.44,10163,11744
33.46,10242,11804
33.48,10258,11804
33.5,10189,11759
33.52,10257,11817
33.54,10226,11844
33.56,10255,11756
33.58,10262,11816
33.6,10260,11920
33.62,10291,11825
33.64,10242,11826
33.66,10182,11751
33.68,10267,11833
33.7,10352,11703
33.72,10231,11807
33.74,10273,11834
33.76,10422,11953
33.78,10250,11837
33.8,10276,11836
33.82,10353,11914
33.84,10232,11789
33.86,10264,11668
33.88,10151,11829
33.9,10273,11854
33.92,10265,11848
33.94,10278,11712
33.96,10217,11822
33.98,10262,11853
34,10284,11821
34.02,10265,11797
34.04,10145,11738
34.06,10377,11876
34.08,10226,11723
34.1,10197,11830
34.12,10278,11856
34.14,10295,11988
34.16,10257,11837
34.18,10171,11785
34.2,10264,11856
34.22,10284,11852
34.24,10428,11990
34.26,10256,11883
34.28,10418,12005
34.3,10363,11880
34.32,10244,11845
34.34,10137,11753
34.36,10278,11957
34.38,10340,11803
34.4,10268,11831
34.42,10166,11828
34.44,10268,11878
34.46,10378,11790
34.48,10291,11880
34.5,10406,11996
34.52,10369,11731
34.54,10188,11854
34.56,10308,11870
34.58,10300,12023
34.6,10400,11933
34.62,10289,11923
34.64,10142,11818
34.66,10274,11913
34.68,10321,11897
34.7,10468,12018
34.72,10322,11802
34.74,10238,11898
34.76,10303,11999
34.78,10321,11913
34.8,10316,11788
34.82,10195,11820
34.84,10299,11870
34.86,10272,11934
34.88,10358,11823
34.9,10180,11795
34.92,10293,11948
34.94,10347,11841
34.96,10321,11855
34.98,10298,11864
35,10304,11900
35.02,10170,11795
35.04,10272,11894
35.06,10303,11890
35.08,10252,11880
35.1,10278,11887
35.12,10395,11975
35.14,10347,11902
35.16,10307,11897
35.18,10151,11788
35.2,10315,11976
35.22,10439,11957
35.24,10316,11919
35.26,10160,11779
35.28,10267,11950
35.3,10326,11921
35.32,10160,11798
35.34,10254,11921
35.36,10305,11888
35.38,10420,11816
35.4,10303,11922
35.42,10322,11918
35.44,10319,11903
35.46,10162,11801
35.48,10311,11915
35.5,10308,11921
35.52,10454,12008
35.54,10294,11909
35.56,10348,11751
35.58,10313,11876
35.6,10457,11970
35.62,10345,11878
35.64,10237,11743
35.66,10246,11837
35.68,10307,11845
35.7,10305,12007
35.72,10426,11900
35.74,10330,11851
35.76,10207,11793
35.78,10304,11880
35.8,10451,11966
35.82,10344,11862
35.84,10233,11740
35.86,10237,11849
35.88,10292,11876
35.9,10280,11873
35.92,10248,11762
35.94,10212,11841
35.96,10297,11837
35.98,10289,11984
36,10250,11844
36.02,10283,11894
36.04,10374,11899
36.06,10314,11813
36.08,10180,11864
36.1,10266,11828
36.12,10415,11986
36.14,10265,11869
36.16,10280,11685
36.18,10179,11814
36.2,10284,11818
36.22,10279,11853
36.24,10323,11749
36.26,10260,11836
36.28,10248,11799
36.3,10249,11811
36.32,10369,11935
36.34,10295,11819
36.36,10359,11825
36.38,10139,11826
36.4,10281,11891
36.42,10377,11906
36.44,10238,11813
36.46,10109,11702
36.48,10229,11815
36.5,10258,11820
36.52,10279,11942
36.54,10330,11820
36.56,10177,11808
36.58,10254,11820
36.6,10266,12012
36.62,10282,11687
36.64,10175,11865
36.66,10317,11753
36.68,10275,11911
36.7,10390,11979
36.72,10318,11902
36.74,10186,11739
36.76,10213,11850
36.78,10284,11859
36.8,10277,12001
36.82,10359,11866
36.84,10288,11858
36.86,10248,11846
36.88,10259,11898
36.9,10407,11950
36.92,10274,11705
36.94,10246,11813
36.96,10259,11850
36.98,10233,11704
37,10138,11725
37.02,10225,11791
37.04,10250,11790
37.06,10335,11841
37.08,10220,11784
37.1,10110,11644
37.12,10189,11831
37.14,10326,11850
37.16,10255,11883
37.18,10240,11781
37.2,10229,11771
37.22,10222,11826
37.24,10338,11902
37.26,10315,11924
37.28,10259,11815
37.3,10236,11759
37.32,10233,11762
37.34,10191,11850
37.36,10278,11778
37.38,10078,11674
37.4,10193,11777
37.42,10202,11780
37.44,10258,11878
37.46,10271,11721
37.48,10206,11891
37.5,10302,11790
37.52,10221,11774
37.54,10073,11668
37.56,10197,11765
37.58,10245,11757
37.6,10088,11756
37.62,10211,11760
37.64,10317,11871
37.66,10247,11687
37.68,10111,11739
37.7,10204,11756
37.72,10216,11804
37.74,10301,11825
37.76,10222,11754
37.78,10170,11766
37.8,10225,11741
37.82,10092,11639
37.84,10176,11742
37.86,10232,11768
37.88,10259,11595
37.9,10144,11746
37.92,10354,11891
37.94,10243,11767
37.96,10194,11739
37.98,10057,11669
38,10229,11962
38.02,10220,11754
38.04,10226,11780
38.06,10058,11644
38.08,10214,11781
38.1,10342,11855
38.12,10219,11756
38.14,10126,11671
38.16,10166,11785
38.18,10233,11801
38.2,10282,11914
38.22,10277,11712
38.24,10221,11751
38.26,10067,11650
38.28,10187,11781
38.3,10299,11814
38.32,10206,11784
38.34,10032,11630
38.36,10186,11742
38.38,10178,11690
38.4,10283,11824
38.42,10218,11764
38.44,10303,11754
38.46,10108,11640
38.48,10183,11778
38.5,10215,11769
38.52,10329,11887
38.54,10209,11781
38.56,10228,11775
38.58,10129,11668
38.6,10170,11781
38.62,10227,11795
38.64,10214,11755
38.66,10044,11641
38.68,10199,11780
38.7,10223,11778
38.72,10249,11940
38.74,10312,11801
38.76,10248,11787
38.78,10128,11713
38.8,10242,11797
38.82,10241,11818
38.84,10391,11854
38.86,10326,11816
38.88,10271,11847
38.9,10175,11829
38.92,10292,11877
38.94,10377,11790
38.96,10281,11859
38.98,10405,11899
39,10261,11882
39.02,10164,11776
39.04,10273,11900
39.06,10441,11956
39.08,10333,11914
39.1,10287,11792
39.12,10236,11880
39.14,10317,11875
39.16,10374,11826
39.18,10307,11855
39.2,10241,11740
39.22,10292,11829
39.24,10276,11844
39.26,10177,11807
39.28,10297,11842
39.3,10427,11972
39.32,10280,11867
39.34,10311,11791
39.36,10209,11758
39.38,10271,11857
39.4,10291,11863
39.42,10358,11933
39.44,10301,11872
39.46,10223,11736
39.48,10243,11854
39.5,10324,11877
39.52,10293,11904
39.54,10319,11853
39.56,10262,11831
39.58,10297,11875
39.6,10325,11982
39.62,10433,11935
39.64,10316,11879
39.66,10233,11739
39.68,10233,11883
39.7,10300,11994
39.72,10375,11900
39.74,10338,11879
39.76,10255,11815
39.78,10398,11996
39.8,10358,11885
39.82,10308,11881
39.84,10207,11766
39.86,10291,11892
39.88,10302,11781
39.9,10223,11835
39.92,10259,11855
39.94,10282,11871
39.96,10389,11937
39.98,10294,11883
40,10256,11903
40.02,10171,11769
40.04,10227,11830
40.06,10306,11862
40.08,10347,12003
40.1,10332,11908
40.12,10294,11735
40.14,10178,11805
40.16,10273,11867
40.18,10349,11984
40.2,10341,11851
40.22,10255,11859
40.24,10177,11715
40.26,10232,11856
40.28,10395,11979
40.3,10232,11910
40.32,10272,11791
40.34,10276,11894
40.36,10315,11929
40.38,10388,11959
40.4,10320,11903
40.42,10209,11881
40.44,10447,11989
40.46,10288,11905
40.48,10307,11802
40.5,10185,11817
40.52,10288,11863
40.54,10280,11864
40.56,10377,11932
40.58,10296,11850
40.6,10238,11716
40.62,10194,11830
40.64,10265,11846
40.66,10304,11958
40.68,10348,11834
40.7,10234,11779
40.72,10277,11856
40.74,10292,11857
40.76,10258,11880
40.78,10436,11959
40.8,10295,11890
40.82,10298,11809
40.84,10296,11816
40.86,10151,11755
40.88,10265,11870
40.9,10426,11940
40.92,10315,11873
40.94,10299,11876
40.96,10284,12022
40.98,10381,11909
41,10300,11893
41.02,10285,11907
41.04,10277,12006
41.06,10277,11876
41.08,10294,11712
41.1,10187,11853
41.12,10297,11891
41.14,10283,11900
41.16,10190,11794
41.18,10274,11872
41.2,10293,11875
41.22,10422,12000
41.24,10240,11916
41.26,10294,11914
41.28,10216,11810
41.3,10277,11873
41.32,10301,11878
41.34,10355,11862
41.36,10217,11767
41.38,10279,11862
41.4,10268,11912
41.42,10418,11954
41.44,10284,11879
41.46,10311,11830
41.48,10268,11869
41.5,10288,11848
41.52,10365,11990
41.54,10286,11868
41.56,10294,11847
41.58,10282,11867
41.6,10353,12011
41.62,10262,11881
41.64,10271,11803
41.66,10275,11884
41.68,10280,11654
41.7,10160,11835
41.72,10265,11865
41.74,10255,11911
41.76,10397,11859
41.78,10379,11976
41.8,10296,11884
41.82,10267,11765
41.84,10210,11875
41.86,10280,11876
41.88,10373,11953
41.9,10331,11887
41.92,10252,11761
41.94,10210,11853
41.96,10281,11919
41.98,10270,11866
42,10186,11781
42.02,10306,11877
42.04,10276,11863
42.06,10353,11993
42.08,10260,11860
42.1,10272,11794
42.12,10262,11882
42.14,10311,12053
42.16,10383,11859
42.18,10334,11948
42.2,10312,11919
42.22,10429,12042
42.24,10321,11933
42.26,10333,11865
42.28,10211,11810
42.3,10279,12027
42.32,10294,11930
42.34,10215,11781
42.36,10235,11908
42.38,10292,11929
42.4,10293,11900
42.42,10422,11995
42.44,10324,11916
42.46,10300,11715
42.48,10212,11854
42.5,10290,12036
42.52,10330,11891
42.54,10311,11730
42.56,10209,11873
42.58,10282,11911
42.6,10322,11902
42.62,10228,11838
42.64,10292,11918
42.66,10306,11910
42.68,10423,11967
42.7,10271,11937
42.72,10293,11887
42.74,10309,11908
42.76,10297,11853
42.78,10224,11790
42.8,10276,11904
42.82,10201,11719
42.84,10224,11861
42.86,10296,11883
42.88,10289,12020
42.9,10389,11870
42.92,10261,11893
42.94,10209,11792
42.96,10283,11893
42.98,10291,11904
43,10407,12012
43.02,10211,11784
43.04,10264,11837
43.06,10283,11879
43.08,10380,11867
43.1,10218,11760
43.12,10220,11871
43.14,10215,11731
43.16,10202,11856
43.18,10281,11863
43.2,10272,12008
43.22,10360,11751
43.24,10228,11876
43.26,10257,11891
43.28,10278,12022
43.3,10363,11883
43.32,10268,11803
43.34,10255,11857
43.36,10268,11839
43.38,10334,11971
43.4,10306,11884
43.42,10275,11892
43.44,10416,11965
43.46,10315,11865
43.48,10229,11862
43.5,10181,11755
43.52,10241,11835
43.54,10288,11856
43.56,10125,11728
43.58,10223,11820
43.6,10227,11851
43.62,10348,11747
43.64,10232,11845
43.66,10251,11859
43.68,10402,11954
43.7,10336,11879
43.72,10286,11736
43.74,10265,11829
43.76,10259,11945
43.78,10337,11899
43.8,10268,11833
43.82,10098,11721
43.84,10170,11824
43.86,10241,11831
43.88,10240,11969
43.9,10326,11795
43.92,10235,11824
43.94,10118,11816
43.96,10208,11828
43.98,10260,11939
44,10181,11899
44.02,10130,11787
44.04,10227,11855
44.06,10239,11884
44.08,10200,11895
44.1,10263,11757
44.12,10155,11784
44.14,10239,11824
44.16,10224,11822
44.18,10345,11892
44.2,10219,11800
44.22,10244,11802
44.24,10236,11801
44.26,10384,11948
44.28,10238,11854
44.3,10248,11672
44.32,10110,11808
44.34,10239,11860
44.36,10260,11837
44.38,10382,11848
44.4,10138,11789
44.42,10260,11837
44.44,10233,11843
44.46,10374,11907
44.48,10253,11920
44.5,10308,11837
44.52,10266,11834
44.54,10099,11741
44.56,10227,11998
44.58,10363,11903
44.6,10252,11872
44.62,10247,11860
44.64,10379,11963
44.66,10218,11825
44.68,10271,11754
44.7,10146,11812
44.72,10255,11838
44.74,10245,11850
44.76,10286,11866
44.78,10121,11755
44.8,10373,11942
44.82,10243,11851
44.84,10261,11758
44.86,10151,11821
44.88,10248,11869
44.9,10279,11847
44.92,10246,11838
44.94,10244,11923
44.96,10337,11844
44.98,10111,11724
45,10330,11743
45.02,10237,11837
45.04,10374,11914
45.06,10263,11728
45.08,10209,11824
45.1,10237,11834
45.12,10296,11927
45.14,10326,11796
45.16,10279,11856
45.18,10098,11750
45.2,10241,11975
45.22,10296,11878
45.24,10138,11756
45.26,10195,11828
45.28,10266,11875
45.3,10284,11761
45.32,10245,11848
45.34,10394,11949
45.36,10285,11906
45.38,10170,11731
45.4,10263,11853
45.42,10272,11848
45.44,10390,11951
45.46,10277,11868
45.48,10245,11769
45.5,10133,11830
45.52,10369,11865
45.54,10290,11792
45.56,10274,11852
45.58,10257,11870
45.6,10271,11832
45.62,10267,11866
45.64,10244,11841
45.66,10247,11813
45.68,10380,11928
45.7,10279,11807
45.72,10240,11781
45.74,10321,11876
45.76,10269,11820
45.78,10193,11695
45.8,10156,11782
45.82,10224,11817
45.84,10247,11782
45.86,10226,11857
45.88,10269,11825
45.9,10038,11682
45.92,10188,11810
45.94,10203,11803
45.96,10271,11920
45.98,10303,11780
46,10159,11642
46.02,10145,11802
46.04,10234,11797
46.06,10267,11922
46.08,10190,11849
46.1,10245,11678
46.12,10109,11828
46.14,10298,11958
46.16,10266,11860
46.18,10171,11729
46.2,10192,11795
46.22,10243,11813
46.24,10257,11908
46.26,10317,11811
46.28,10289,11758
46.3,10225,11789
46.32,10097,11685
46.34,10203,11772
46.36,10234,11937
46.38,10271,11781
46.4,10189,11744
46.42,10220,11787
46.44,10235,11882
46.46,10327,11858
46.48,10156,11659
46.5,10138,11770
46.52,10229,11796
46.54,10211,11876
46.56,10294,11796
46.58,10246,11804
46.6,10205,11794
46.62,10248,11623
46.64,10136,11743
46.66,10233,11803
46.68,10218,11640
46.7,10146,11778
46.72,10221,11942
46.74,10325,11843
46.76,10241,11837
46.78,10181,11827
46.8,10238,11721
46.82,10143,11762
46.84,10233,11832
46.86,10227,11826
46.88,10297,11907
46.9,10264,11750
46.92,10214,11823
46.94,10251,11832
46.96,10386,11956
46.98,10268,11786
47,10195,11776
47.02,10231,11892
47.04,10298,11780
47.06,10244,11747
47.08,10132,11700
47.1,10212,11779
47.12,10250,11912
47.14,10286,11818
47.16,10232,11777
47.18,10102,11724
47.2,10216,11786
47.22,10235,11823
47.24,10229,11811
47.26,10076,11747
47.28,10194,11820
47.3,10215,11822
47.32,10242,11753
47.34,10261,11811
47.36,10111,11673
47.38,10174,11895
47.4,10133,11794
47.42,10269,11785
47.44,10205,11669
47.46,10113,11712
47.48,10237,11699
47.5,10212,11778
47.52,10222,11770
47.54,10233,11812
47.56,10128,11661
47.58,10208,11767
47.6,10366,11868
47.62,10273,11775
47.64,10123,11660
47.66,10181,11787
47.68,10208,11799
47.7,10237,11932
47.72,10330,11782
47.74,10229,11815
47.76,10105,11657
47.78,10226,11790
47.8,10307,11793
47.82,10217,11780
47.84,10130,11740
47.86,10215,11773
47.88,10229,11783
47.9,10399,11744
47.92,10214,11797
47.94,10153,11697
47.96,10212,11781
47.98,10266,11760
48,10243,11770
48.02,10216,11767
48.04,10384,11928
48.06,10258,11604
48.08,10118,11776
48.1,10222,11805
48.12,10221,11834
48.14,10339,11760
48.16,10355,11870
48.18,10244,11801
48.2,10194,11653
48.22,10120,11735
48.24,10204,11695
48.26,10191,11891
48.28,10306,11834
48.3,10171,11763
48.32,10069,11663
48.34,10171,11772
48.36,10374,11870
48.38,10245,11785
48.4,10172,11777
48.42,10090,11624
48.44,10184,11810
48.46,10215,11781
48.48,10056,11734
48.5,10182,11739
48.52,10337,11856
48.54,10188,11770
48.56,10194,11747
48.58,10201,11791
48.6,10087,11694
48.62,10202,11767
48.64,10199,11764
48.66,10180,11776
48.68,10382,11863
48.7,10162,11655
48.72,10172,11758
48.74,10204,11790
48.76,10228,11797
48.78,10062,11782
48.8,10207,11824
48.82,10328,11882
48.84,10239,11784
48.86,10216,11774
48.88,10218,11817
48.9,10193,11910
48.92,10316,11856
48.94,10204,11779
48.96,10205,11835
48.98,10278,11834
49,10206,11719
49.02,10197,11789
49.04,10217,11836
49.06,10315,11803
49.08,10232,11630
49.1,10116,11782
49.12,10221,11791
49.14,10229,11758
49.16,10300,11765
49.18,10299,11866
49.2,10206,11803
49.22,10229,11642
49.24,10132,11750
49.26,10187,11764
49.28,10295,11826
49.3,10251,11768
49.32,10001,11660
49.34,10180,11773
49.36,10214,11778
49.38,10065,11691
49.4,10203,11777
49.42,10230,11803
49.44,10360,11892
49.46,10299,11736
49.48,10208,11750
49.5,10220,11752
49.52,10201,11858
49.54,10285,11806
49.56,10207,11782
49.58,10045,11678
49.6,10165,11767
49.62,10199,11759
49.64,10312,11911
49.66,10147,11639
49.68,10116,11786
49.7,10212,11786
49.72,10215,11878
49.74,10308,11827
49.76,10195,11764
49.78,10105,11706
49.8,10169,11779
49.82,10213,11781
49.84,10351,11894
49.86,10164,11681
49.88,10117,11800
49.9,10240,11903
49.92,10312,11782
49.94,10106,11793
49.96,10000,11635
49.98,10159,11777
50,10185,11777
50.02,10279,11880
50.04,10106,11677
50.06,10201,11749
50.08,10226,11771
50.1,10196,11918
50.12,10263,11729
50.14,10165,11665
50.16,10168,11820
50.18,10184,11729
50.2,10170,11569
50.22,10083,11737
50.24,10279,11802
50.26,10143,11758
50.28,10158,11584
50.3,10090,11686
50.32,10174,11772
50.34,10091,11689
50.36,10192,11774
50.38,10193,11797
50.4,10286,11871
50.42,10178,11800
50.44,10200,11782
50.46,10198,11778
50.48,10178,11661
50.5,10115,11705
50.52,10194,11804
50.54,10199,11864
50.56,10301,11841
50.58,10205,11817
50.6,10043,11628
50.62,10157,11742
50.64,10159,11738
50.66,10298,11842
50.68,10147,11737
50.7,10182,11683
50.72,10146,11714
50.74,10161,11737
50.76,10176,11509
50.78,10072,11687
50.8,10155,11716
50.82,10160,11857
50.84,10088,11730
50.86,10287,11793
50.88,10176,11753
50.9,10139,11558
50.92,10107,11706
50.94,10157,11715
50.96,10159,11745
50.98,10239,11803
51,10144,11722
51.02,10159,11613
51.04,10071,11729
51.06,10063,11579
51.08,10127,11753
51.1,10166,11759
51.12,10178,11782
51.14,10171,11767
51.16,10042,11667
51.18,10175,11778
51.2,10190,11765
51.22,10199,11775
51.24,10156,11816
51.26,10172,11803
51.28,10232,11906
