X,Y,Z,IR,RED,HeartRate,RespirationRate,SPO2,Activity,Mean HR,Mean RR,Mean SPO2
0.07,-0.02,1.3,98493,140014,,,,5,,,
0.03,-0.04,1.07,98465,139936,,,,5,,,
0.13,-0.06,0.88,98477,140021,,,,5,,,
0.07,-0.18,0.81,98537,139972,,,,5,,,
0.02,-0.24,0.78,98442,139970,,,,5,,,
0.04,-0.23,0.87,98474,140019,,,,5,,,
0.09,-0.29,0.96,98512,139954,,,,5,,,
-0.12,-0.32,1.46,98405,139783,,,,5,,,
0.05,-0.46,1.28,98383,139802,,,,5,,,
-0.02,-0.35,1.48,98394,139847,,,,5,,,
-0.05,-0.3,1.31,98419,139768,,,,5,,,
-0.04,-0.22,1.07,98426,139843,,,,5,,,
0.05,-0.05,0.67,98472,139776,,,,5,,,
0.04,-0.01,0.6,98376,139917,,,,5,,,
0.01,0.07,0.53,98488,139944,,,,5,,,
-0.07,-0.02,0.71,98452,139878,,,,5,,,
-0.18,-0.06,1.05,98451,140096,,,,5,,,
-0.27,-0.15,1.31,98510,140047,,,,5,,,
-0.15,-0.1,1.27,98400,139837,,,,5,,,
-0.01,-0.2,1.41,98491,140010,,,,5,,,
-0.06,-0.27,1.3,98461,139863,,,,5,,,
0.14,-0.24,0.85,98438,139861,,,,5,,,
0.19,-0.17,0.69,98404,139841,,,,5,,,
0.06,-0.22,0.81,98498,139849,,,,5,,,
0.04,-0.21,0.88,98469,139805,,,,5,,,
0.05,-0.27,0.89,98461,139924,,,,5,,,
0.07,-0.29,1.02,98460,139894,,,,5,,,
-0.13,-0.26,1.42,98414,139936,,,,5,,,
-0.12,-0.32,1.3,98408,139847,,,,5,,,
-0.06,-0.26,1.17,98402,139851,,,,5,,,
-0.04,-0.25,1,98513,139828,,,,5,,,
-0.03,-0.15,0.81,98371,139820,,,,5,,,
-0.06,-0.06,0.72,98483,139845,,,,5,,,
-0.06,0,0.63,98482,139901,,,,5,,,
-0.1,0.04,0.71,98481,139783,,,,5,,,
-0.17,0.01,0.88,98486,140135,,,,5,,,
-0.03,0.06,1,98508,139839,,,,5,,,
-0.29,-0.14,1.29,98413,139844,,,,5,,,
-0.08,-0.13,1.24,98528,139900,,,,5,,,
-0.11,-0.12,1.4,98515,139896,,,,5,,,
-0.06,-0.08,1.41,98527,140049,,,,5,,,
-0.01,-0.11,1.11,98543,140027,,,,5,,,
-0.05,-0.18,0.88,98526,140033,,,,5,,,
0.02,-0.15,0.87,98472,139989,,,,5,,,
0,-0.19,0.75,98526,140021,,,,5,,,
0.01,-0.14,0.77,98533,140045,,,,5,,,
-0.04,-0.34,0.84,98522,140111,,,,5,,,
-0.16,-0.32,1.37,98518,140016,,,,5,,,
-0.05,-0.48,1.220.01,98586,140066,,,,5,,,
-0.09,-0.01,0.71,98527,139930,,,,5,,,
-0.09,0.05,0.66,98559,139998,,,,5,,,
-0.12,0.03,0.78,98564,140002,,,,5,,,
-0.06,-0.01,0.91,98491,139955,,,,5,,,
-0.06,-0.06,1.19,98491,140070,,,,5,,,
-0.06,-0.13,1.24,98510,13996498616,,,,5,,,
0.08,-0.09,1.17,98656,140163,,,,5,,,
-0.16,-0.14,1.49,98577,140181,,,,5,,,
0.04,-0.16,1.07,98648,140174,,,,5,,,
0.08,-0.14,0.77,98584,140143,,,,5,,,
0.12,-0.04,0.8,98526,140116,,,,5,,,
-0.12,-0.25,0.96,98609,140206,,,,5,,,
-0.11,-0.27,0.99,98632,140405,,,,5,,,
-0.06,-0.33,0.97,98655,140424,,,,5,,,
-0.15,-0.44,1.26,98640,140255,,,,5,,,
-0.13,-0.29,1.46,98736,140471,,,,5,,,
-0.05,-0.3,1.31,98668,140297,,,,5,,,
-0.02,-0.25,1.2,98648,140316,,,,5,,,
-0.05,-0.32,0.94,98611,140142,,,,5,,,
-0.02,-0.08,0.87,98549,140172,,,,5,,,
-0.08,0.05,0.8,98610,140315,,,,5,,,
-0.07,0.08,0.64,98624,140260,,,,5,,,
-0.09,0.11,0.65,98606,140234,,,,5,,,
-0.26,0.01,0.96,98639,140119,,,,5,,,
-0.01,0.13,1.03,98615,140172,,,,5,,,
-0.19,-0.15,1.11,98615,140195,,,,5,,,
0.14,-0.09,1.02,98699,140261,,,,5,,,
0.05,-0.07,1.28,98648,140223,,,,5,,,
0.17,0,1.14,98578,140207,,,,5,,,
0.19,0.03,0.9,98637,140163,,,,5,,,
-0.01,-0.15,0.95,98628,140112,,,,5,,,
-0.03,-0.24,0.92,98617,140021,,,,5,,,
-0.01,-0.21,0.98,98675,140162,,,,5,,,
-0.02,-0.33,0.86,98633,140200,,,,5,,,
0.03,-0.33,1.07,98619,140248,,,,5,,,
-0.16,-0.4,1.32,98704,140315,,,,5,,,
-0.07,-0.29,1.39,98766,140251,,,,5,,,
-0.06,-0.13,1.45,98634,140208,,,,5,,,
-0.01,-0.15,1.15,98728,140264,,,,5,,,
0.04,-0.07,0.9,98699,140278,,,,5,,,
-0.01,-0.04,0.81,98618,140212,,,,5,,,
-0.03,-0.02,0.65,98650,140218,,,,5,,,
-0.05,0.03,0.71,98699,140262,,,,5,,,
-0.21,-0.06,0.97,98757,140360,,,,5,,,
0,-0.04,0.96,98729,140305,,,,5,,,
-0.18,-0.28,1.17,98664,140255,,,,5,,,
0.11,-0.15,1.12,98633,140272,,,,5,,,
-0.07,-0.1,1.38,98701,140290,,,,5,,,
-0.03,-0.06,1.27,98666,140221,,,,5,,,
0.18,0.04,1,98641,140225,,,,5,,,
0.14,-0.02,0.8,98669,140326,,,,5,,,
0.07,-0.1,0.85,98589,140201,,,,5,,,
0.06,-0.2,0.73,98676,140301,,,,5,,,
0.09,-0.25,0.84,98667,140212,,,,5,,,
0.17,-0.28,1,98635,140192,,,,5,,,
0.02,-0.21,1.42,98699,140206,,,,5,,,
0.13,-0.27,1.29,98656,140249,,,,5,,,
0.06,-0.2,1.39,98679,140337,,,,5,,,
-0.02,-0.22,0.84,98660,140206,,,,5,,,
0.07,-0.16,0.72,98582,140238,,,,5,,,
0.08,-0.01,0.74,98708,140294,,,,5,,,
-0.05,-0.02,0.68,98577,140089,,,,5,,,
-0.09,-0.02,0.81,98627,140193,,,,5,,,
-0.14,-0.01,0.83,98666,140153,,,,5,,,
-0.22,-0.21,1.23,98676,140251,,,,5,,,
-0.02,-0.26,1.11,98719,140294,,,,5,,,
0.13,-0.24,1.12,98644,140278,,,,5,,,
0.01,-0.25,1.32,98659,140187,,,,5,,,
0.08,-0.15,1.09,98644,140384,,,,5,,,
0.09,-0.11,0.89,98623,140267,,,,5,,,
0.12,-0.06,0.92,98698,140274,,,,5,,,
0.05,-0.21,0.9,98699,140195,,,,5,,,
0.14,-0.12,0.97,98654,140157,,,,5,,,
0.12,-0.26,0.96,98702,140445,,,,5,,,
0.06,-0.18,1.42,98734,140545,,,,5,,,
0.06,-0.3,1.24,98626,140217,,,,5,,,
0.02,-0.17,1.32,98733,140301,,,,5,,,
-0.09,-0.18,1.3,98686,140232,,,,5,,,
-0.04,-0.19,0.86,98685,140176,,,,5,,,
-0.03,-0.07,0.7,98626,140101,,,,5,,,
-0.06,0.01,0.81,98757,140329,,,,5,,,
-0.04,-0.01,0.69,98672,140031,,,,5,,,
-0.07,-0.07,0.73,98673,140230,,,,5,,,
0.16,-0.01,0.71,98693,140284,,,,5,,,
-0.22,-0.21,1.25,98698,140217,,,,5,,,
-0.05,-0.14,1.24,98646,140063,,,,5,,,
0.07,-0.09,1.28,98580,140101,,,,5,,,
0.07,-0.14,1.36,98665,140212,,,,5,,,
0.14,-0.15,1.1,98680,140190,,,,5,,,
0.2,-0.12,0.86,98651,140053,,,,5,,,
0.05,-0.21,0.89,98706,140236,,,,5,,,
0.02,-0.24,0.94,98640,140091,,,,5,,,
0.05,-0.23,0.98,98564,140029,,,,5,,,
0.12,-0.28,0.93,98669,140204,,,,5,,,
0.02,-0.38,1.16,98758,140222,,,,5,,,
-0.01,-0.26,1.3,98640,140065,,,,5,,,
0.11,-0.29,1.13,98578,140142,,,,5,,,
0.08,-0.28,1.04,98700,140198,,,,5,,,
0.09,-0.22,0.86,98617,140148,,,,5,,,
-0.01,-0.01,0.75,98631,140038,,,,5,,,
-0.02,0.04,0.76,98562,139999,,,,5,,,
-0.12,-0.06,0.79,98642,139987,,,,5,,,
-0.15,-0.11,0.94,98670,139995,,,,5,,,
0.14,-0.04,0.89,98581,140024,,,,5,,,
-0.24,-0.25,1.22,98555,139976,,,,5,,,
0.17,-0.13,1.09,98616,140352,,,,5,,,
-0.02,-0.13,1.48,98656,140163,,,,5,,,
-0.04,-0.2,1.32,98577,140181,,,,5,,,
0.18,0,1.06,98648,140174,,,,5,,,
0,-0.14,0.93,98584,140143,,,,5,,,
0.02,-0.22,0.86,98526,140116,,,,5,,,
0.04,-0.3,0.81,98609,140206,,,,5,,,
0.1,-0.35,0.76,98632,140405,,,,5,,,
-0.04,-0.37,1.17,98655,140424,,,,5,,,
-0.04,-0.29,1.36,98640,140255,,,,5,,,
0.04,-0.22,1.35,98736,140471,,,,5,,,
-0.03,-0.2,1.33,98668,140297,,,,5,,,
-0.11,-0.24,1.13,98648,140316,,,,5,,,
-0.05,-0.11,0.91,98611,140142,,,,5,,,
-0.05,0.03,0.77,98549,140172,,,,5,,,
-0.02,0.02,0.54,98610,140315,,,,5,,,
-0.1,-0.03,0.72,98624,140260,,,,5,,,
-0.18,-0.22,0.81,98606,140234,,,,5,,,
0.1,-0.17,0.73,98639,140119,,,,5,,,
-0.23,-0.31,1.19,98615,140172,,,,5,,,
0.1,-0.15,1.11,98615,140195,,,,5,,,
-0.01,-0.1,1.38,98699,140261,,,,5,,,
0.07,-0.02,1.3,98648,140223,,,,5,,,
0.03,-0.04,1.07,98578,140207,,,,5,,,
0.13,-0.06,0.88,98637,140163,,,,5,,,
0.07,-0.18,0.81,98628,140112,,,,5,,,
0.02,-0.24,0.78,98617,140021,,,,5,,,
0.04,-0.23,0.87,98675,140162,,,,5,,,
0.09,-0.29,0.96,98633,140200,,,,5,,,
-0.12,-0.32,1.46,98619,140248,,,,5,,,
0.05,-0.46,1.28,98704,140315,,,,5,,,
-0.02,-0.35,1.48,98766,140251,,,,5,,,
-0.05,-0.3,1.31,98634,140208,,,,5,,,
-0.04,-0.22,1.07,98728,140264,,,,5,,,
0.05,-0.05,0.67,98699,140278,,,,5,,,
0.04,-0.01,0.6,98618,140212,,,,5,,,
0.01,0.07,0.53,98650,140218,,,,5,,,
-0.07,-0.02,0.71,98699,140262,,,,5,,,
-0.18,-0.06,1.05,98757,140360,,,,5,,,
-0.27,-0.15,1.31,98729,140305,,,,5,,,
-0.15,-0.1,1.27,98664,140255,,,,5,,,
-0.01,-0.2,1.41,98633,140272,,,,5,,,
-0.06,-0.27,1.3,98701,140290,,,,5,,,
0.14,-0.24,0.85,98666,140221,,,,5,,,
0.19,-0.17,0.69,98641,140225,,,,5,,,
0.06,-0.22,0.81,98669,140326,,,,5,,,
0.04,-0.21,0.88,98589,140201,,,,5,,,
0.05,-0.27,0.89,98676,140301,,,,5,,,
0.07,-0.29,1.02,98667,140212,,,,5,,,
-0.13,-0.26,1.42,98635,140192,,,,5,,,
-0.12,-0.32,1.3,98699,140206,,,,5,,,
-0.06,-0.26,1.17,98656,140249,,,,5,,,
-0.04,-0.25,1,98679,140337,,,,5,,,
-0.03,-0.15,0.81,98660,140206,,,,5,,,
-0.06,-0.06,0.72,98582,140238,,,,5,,,
-0.06,0,0.63,98708,140294,,,,5,,,
-0.1,0.04,0.71,98577,140089,,,,5,,,
-0.17,0.01,0.88,98627,140193,,,,5,,,
-0.03,0.06,1,98666,140153,,,,5,,,
-0.29,-0.14,1.29,98676,140251,,,,5,,,
-0.08,-0.13,1.24,98719,140294,,,,5,,,
-0.11,-0.12,1.4,98644,140278,,,,5,,,
-0.06,-0.08,1.41,98659,140187,,,,5,,,
-0.01,-0.11,1.11,98644,140384,,,,5,,,
-0.05,-0.18,0.88,98623,140267,,,,5,,,
0.02,-0.15,0.87,98698,140274,,,,5,,,
0,-0.19,0.75,98699,140195,,,,5,,,
0.01,-0.14,0.77,98654,140157,,,,5,,,
-0.04,-0.34,0.84,98702,140445,,,,5,,,
-0.16,-0.32,1.37,98734,140545,,,,5,,,
-0.05,-0.48,1.220.01,98626,140217,,,,5,,,
-0.09,-0.01,0.71,98733,140301,,,,5,,,
-0.09,0.05,0.66,98686,140232,,,,5,,,
-0.12,0.03,0.78,98685,140176,,,,5,,,
-0.06,-0.01,0.91,98626,140101,,,,5,,,
-0.06,-0.06,1.19,98757,140329,,,,5,,,
-0.06,-0.13,1.24,98672,140031,,,,5,,,
0.08,-0.09,1.17,98673,140230,,,,5,,,
-0.16,-0.14,1.49,98693,140284,,,,5,,,
0.04,-0.16,1.07,98698,140217,,,,5,,,
0.08,-0.14,0.77,98646,140063,,,,5,,,
0.12,-0.04,0.8,98580,140101,,,,5,,,
-0.12,-0.25,0.96,98665,140212,,,,5,,,
-0.11,-0.27,0.99,98680,140190,,,,5,,,
-0.06,-0.33,0.97,98651,140053,,,,5,,,
-0.15,-0.44,1.26,98706,140236,,,,5,,,
-0.13,-0.29,1.46,98640,140091,,,,5,,,
-0.05,-0.3,1.31,98564,140029,,,,5,,,
-0.02,-0.25,1.2,98669,140204,,,,5,,,
-0.05,-0.32,0.94,98758,140222,,,,5,,,
-0.02,-0.08,0.87,98640,140065,,,,5,,,
-0.08,0.05,0.8,98578,140142,,,,5,,,
-0.07,0.08,0.64,98700,140198,,,,5,,,
-0.09,0.11,0.65,98617,140148,,,,5,,,
-0.26,0.01,0.96,98631,140038,,,,5,,,
-0.01,0.13,1.03,98562,139999,,,,5,,,
-0.19,-0.15,1.11,98642,139987,,,,5,,,
0.14,-0.09,1.02,98670,139995,,,,5,,,
0.05,-0.07,1.28,98581,140024,,,,5,,,
0.17,0,1.14,98555,139976,,,,5,,,
0.19,0.03,0.9,98610,139934,,,,5,,,
-0.01,-0.15,0.95,98667,140288,,,,5,,,
-0.03,-0.24,0.92,98657,140081,,,,5,,,
-0.01,-0.21,0.98,98612,140243,,,,5,,,
-0.02,-0.33,0.86,98679,140003,,,,5,,,
0.03,-0.33,1.07,98570,140061,,,,5,,,
-0.16,-0.4,1.32,98669,140230,,,,5,,,
-0.07,-0.29,1.39,98649,140170,,,,5,,,
-0.06,-0.13,1.45,98714,140260,,,,5,,,
-0.01,-0.15,1.15,98668,140230,,,,5,,,
0.04,-0.07,0.9,98609,140166,,,,5,,,
-0.01,-0.04,0.81,98667,140196,,,,5,,,
-0.03,-0.02,0.65,98706,140119,,,,5,,,
-0.05,0.03,0.71,98650,140265,,,,5,,,
-0.21,-0.06,0.97,98687,140198,,,,5,,,
0,-0.04,0.96,98695,140136,,,,5,,,
-0.18,-0.28,1.17,98738,140136,,,,5,,,
0.11,-0.15,1.12,98618,140061,,,,5,,,
-0.07,-0.1,1.38,98528,139956,,,,5,,,
-0.03,-0.06,1.27,98630,140146,,,,5,,,
0.18,0.04,1,98653,140105,,,,5,,,
0.14,-0.02,0.8,98630,140156,,,,5,,,
0.07,-0.1,0.85,98650,140081,,,,5,,,
0.06,-0.2,0.73,98585,140243,,,,5,,,
0.09,-0.25,0.84,98709,140104,,,,5,,,
0.17,-0.28,1,98620,140099,,,,5,,,
0.02,-0.21,1.42,98646,140290,,,,5,,,
0.13,-0.27,1.29,98704,140214,,,,5,,,
0.06,-0.2,1.39,98692,140135,,,,5,,,
-0.02,-0.22,0.84,98686,140167,,,,5,,,
0.07,-0.16,0.72,98621,139988,,,,5,,,
0.08,-0.01,0.74,98577,140025,,,,5,,,
-0.05,-0.02,0.68,98672,140057,,,,5,,,
-0.09,-0.02,0.81,98602,139904,,,,5,,,
-0.14,-0.01,0.83,98601,140205,,,,5,,,
-0.22,-0.21,1.23,98697,140254,,,,5,,,
-0.02,-0.26,1.11,98681,140152,,,,5,,,
0.13,-0.24,1.12,98650,140153,,,,5,,,
0.01,-0.25,1.32,98680,140263,,,,5,,,
0.08,-0.15,1.09,98676,140250,,,,5,,,
0.09,-0.11,0.89,98692,140178,,,,5,,,
0.12,-0.06,0.92,98673,140261,,,,5,,,
0.05,-0.21,0.9,98669,140112,,,,5,,,
0.14,-0.12,0.97,98595,140290,,,,5,,,
0.12,-0.26,0.96,98707,140164,,,,5,,,
0.06,-0.18,1.42,98615,140082,,,,5,,,
0.06,-0.3,1.24,98646,140263,,,,5,,,
0.02,-0.17,1.32,98734,140208,,,,5,,,
-0.09,-0.18,1.3,98634,140313,,,,5,,,
-0.04,-0.19,0.86,98782,140576,,,,5,,,
-0.03,-0.07,0.7,98865,140568,,,,5,,,
-0.06,0.01,0.81,98802,140532,,,,5,,,
-0.04,-0.01,0.69,98803,140362,,,,5,,,
-0.07,-0.07,0.73,98672,140259,,,,5,,,
0.16,-0.01,0.71,98743,140192,,,,5,,,
-0.22,-0.21,1.25,98659,139993,,,,5,,,
-0.05,-0.14,1.24,98659,140045,,,,5,,,
0.07,-0.09,1.28,98627,140084,,,,5,,,
0.07,-0.14,1.36,98743,140114,,,,5,,,
0.14,-0.15,1.1,98674,140149,,,,5,,,
0.2,-0.12,0.86,98740,140165,,,,5,,,
0.05,-0.21,0.89,98677,140176,,,,5,,,
0.02,-0.24,0.94,98614,140153,,,,5,,,
0.05,-0.23,0.98,98676,139977,,,,5,,,
0.12,-0.28,0.93,98683,140071,,,,5,,,
0.02,-0.38,1.16,98646,140038,,,,5,,,
-0.01,-0.26,1.3,98690,140164,,,,5,,,
0.11,-0.29,1.13,98610,140035,,,,5,,,
0.08,-0.28,1.04,98577,139913,,,,5,,,
0.09,-0.22,0.86,98704,139932,,,,5,,,
-0.01,-0.01,0.75,98668,139967,,,,5,,,
-0.02,0.04,0.76,98654,139870,,,,5,,,
-0.12,-0.06,0.79,98636,139898,,,,5,,,
-0.15,-0.11,0.94,98644,139964,,,,5,,,
0.14,-0.04,0.89,98628,140001,,,,5,,,
-0.24,-0.25,1.22,98563,140044,,,,5,,,
0.17,-0.13,1.09,98667,140153,,,,5,,,
-0.02,-0.13,1.48,98676,140099,,,,5,,,
-0.04,-0.2,1.32,98669,140080,,,,5,,,
0.18,0,1.06,98613,140071,,,,5,,,
0,-0.14,0.93,98677,140171,,,,5,,,
0.02,-0.22,0.86,98663,140065,,,,5,,,
0.04,-0.3,0.81,98644,140136,,,,5,,,
0.1,-0.35,0.76,98545,140138,,,,5,,,
-0.04,-0.37,1.17,98703,140068,,,,5,,,
-0.04,-0.29,1.36,98625,139967,,,,5,,,
0.04,-0.22,1.35,98645,140282,,,,5,,,
-0.03,-0.2,1.33,98690,140140,,,,5,,,
-0.11,-0.24,1.13,98592,140072,,,,5,,,
-0.05,-0.11,0.91,98653,140225,,,,5,,,
-0.05,0.03,0.77,98708,140254,,,,5,,,
-0.02,0.02,0.54,98697,140229,,,,5,,,
-0.1,-0.03,0.72,98752,140247,,,,5,,,
-0.18,-0.22,0.81,98694,140225,,,,5,,,
0.1,-0.17,0.73,98719,140486,,,,5,,,
-0.23,-0.31,1.19,98774,140395,,,,5,,,
0.1,-0.15,1.11,98694,140428,,,,5,,,
-0.01,-0.1,1.38,98790,140322,,,,5,,,
0.07,-0.02,1.3,98771,140225,,,,5,,,
0.03,-0.04,1.07,98707,140188,,,,5,,,
0.13,-0.06,0.88,98616,140352,,,,5,,,
0.07,-0.18,0.81,98656,140163,,,,5,,,
0.02,-0.24,0.78,98577,140181,,,,5,,,
0.04,-0.23,0.87,98648,140174,,,,5,,,
0.09,-0.29,0.96,98584,140143,,,,5,,,
-0.12,-0.32,1.46,98526,140116,,,,5,,,
0.05,-0.46,1.28,98609,140206,,,,5,,,
-0.02,-0.35,1.48,98632,140405,,,,5,,,
-0.05,-0.3,1.31,98655,140424,,,,5,,,
-0.04,-0.22,1.07,98640,140255,,,,5,,,
0.05,-0.05,0.67,98736,140471,,,,5,,,
0.04,-0.01,0.6,98668,140297,,,,5,,,
0.01,0.07,0.53,98648,140316,,,,5,,,
-0.07,-0.02,0.71,98611,140142,,,,5,,,
-0.18,-0.06,1.05,98549,140172,,,,5,,,
-0.27,-0.15,1.31,98610,140315,,,,5,,,
-0.15,-0.1,1.27,98624,140260,,,,5,,,
-0.01,-0.2,1.41,98606,140234,,,,5,,,
-0.06,-0.27,1.3,98639,140119,,,,5,,,
0.14,-0.24,0.85,98615,140172,,,,5,,,
0.19,-0.17,0.69,98615,140195,,,,5,,,
0.06,-0.22,0.81,98699,140261,,,,5,,,
0.04,-0.21,0.88,98648,140223,,,,5,,,
0.05,-0.27,0.89,98578,140207,,,,5,,,
0.07,-0.29,1.02,98637,140163,,,,5,,,
-0.13,-0.26,1.42,98628,140112,,,,5,,,
-0.12,-0.32,1.3,98617,140021,,,,5,,,
-0.06,-0.26,1.17,98675,140162,,,,5,,,
-0.04,-0.25,1,98633,140200,,,,5,,,
-0.03,-0.15,0.81,98619,140248,,,,5,,,
-0.06,-0.06,0.72,98704,140315,,,,5,,,
-0.06,0,0.63,98766,140251,,,,5,,,
-0.1,0.04,0.71,98634,140208,,,,5,,,
-0.17,0.01,0.88,98728,140264,,,,5,,,
-0.03,0.06,1,98699,140278,,,,5,,,
-0.29,-0.14,1.29,98618,140212,,,,5,,,
-0.08,-0.13,1.24,98650,140218,,,,5,,,
-0.11,-0.12,1.4,98699,140262,,,,5,,,
-0.06,-0.08,1.41,98757,140360,,,,5,,,
-0.01,-0.11,1.11,98729,140305,,,,5,,,
-0.05,-0.18,0.88,98664,140255,,,,5,,,
0.02,-0.15,0.87,98633,140272,,,,5,,,
0,-0.19,0.75,98701,140290,,,,5,,,
0.01,-0.14,0.77,98666,140221,,,,5,,,
-0.04,-0.34,0.84,98641,140225,,,,5,,,
-0.16,-0.32,1.37,98669,140326,,,,5,,,
-0.05,-0.48,1.22-0.20,98589,140201,,,,5,,,
-0.14,0.05,0.77,98676,140301,,,,5,,,
-0.12,-0.06,0.73,98667,140212,,,,5,,,
-0.11,-0.05,0.97,98635,140192,,,,5,,,
0.02,0.05,1.32,98699,140206,,,,5,,,
-0.18,-0.09,1.46,98656,140249,,,,5,,,
0.11,-0.09,1.23,98679,140337,,,,5,,,
-0.13,-0.18,1.46,98660,140206,,,,5,,,
-0.04,-0.19,1.28,98582,140238,,,,5,,,
0.23,-0.11,0.79,98708,140294,,,,5,,,
0.03,-0.24,0.92,98577,140089,,,,5,,,
0.04,-0.24,0.97,98627,140193,,,,5,,,
0.02,-0.22,0.91,98666,140153,,,,5,,,
0.01,-0.23,0.9,98676,140251,,,,5,,,
-0.02,-0.34,1.3,98719,140294,,,,5,,,
-0.18,-0.33,1.49,98644,140278,,,,5,,,
-0.04,-0.3,1.25,98659,140187,,,,5,,,
-0.09,-0.14,1.22,98644,140384,,,,5,,,
-0.06,-0.08,0.85,98623,140267,,,,5,,,
0.01,0.05,0.64,98698,140274,,,,5,,,
-0.02,0.11,0.59,98699,140195,,,,5,,,
-0.03,0.04,0.47,98654,140157,,,,5,,,
0.03,0.05,0.51,98702,140445,,,,5,,,
-0.14,-0.01,1.02,98734,140545,,,,5,,,
-0.18,-0.07,1.48,98626,140217,,,,5,,,
-0.19,-0.11,1.44,98733,140301,,,,5,,,
0.13,-0.05,1.21,98686,140232,,,,5,,,
0.05,-0.14,1.25,98685,140176,,,,5,,,
0.07,-0.11,1.22,98626,140101,,,,5,,,
0.05,-0.13,0.92,98757,140329,,,,5,,,
0.03,-0.12,0.91,98672,140031,,,,5,,,
-0.02,-0.28,0.94,98673,140230,,,,5,,,
0.04,-0.23,0.9,98693,140284,,,,5,,,
0,-0.25,0.95,98698,140217,,,,5,,,
0.01,-0.39,0.99,98646,140063,,,,5,,,
-0.17,-0.28,1.39,98580,140101,,,,5,,,
-0.01,-0.26,1.14,98665,140212,,,,5,,,
-0.04,-0.23,1.15,98680,140190,,,,5,,,
-0.08,-0.22,1.01,98651,140053,,,,5,,,
-0.07,-0.06,0.92,98706,140236,,,,5,,,
-0.06,0.04,0.78,98640,140091,,,,5,,,
-0.09,0,0.73,98564,140029,,,,5,,,
-0.09,0.04,0.79,98669,140204,,,,5,,,
-0.18,-0.06,0.83,98758,140222,,,,5,,,
0.05,0.03,0.89,98640,140065,,,,5,,,
-0.24,-0.18,1.31,98578,140142,,,,5,,,
-0.17,-0.27,1.21,98700,140198,,,,5,,,
-0.02,-0.22,1.25,98617,140148,,,,5,,,
-0.1,-0.25,1.36,98631,140038,,,,5,,,
0.08,-0.18,1.02,98562,139999,,,,5,,,
0.13,-0.1,0.8,98642,139987,,,,5,,,
0.09,-0.16,0.79,98670,139995,,,,5,,,
0.01,-0.25,0.88,98581,140024,,,,5,,,
0.01,-0.21,1.04,98555,139976,,,,5,,,
0.03,-0.35,1.09,98610,139934,,,,5,,,
-0.01,-0.39,1.3,98667,140288,,,,5,,,
-0.12,-0.35,1.1,98657,140081,,,,5,,,
-0.06,-0.25,1.31,98612,140243,,,,5,,,
-0.08,-0.28,1.12,98679,140003,,,,5,,,
-0.1,-0.16,0.9,98570,140061,,,,5,,,
-0.14,-0.06,0.86,98669,140230,,,,5,,,
-0.14,-0.05,0.7,98649,140170,,,,5,,,
0.03,0.08,0.55,98714,140260,,,,5,,,
-0.09,0.11,0.85,98668,140230,,,,5,,,
-0.1,0.15,1.05,98609,140166,,,,5,,,
-0.15,-0.05,1.13,98667,140196,,,,5,,,
-0.05,-0.14,1.05,98706,140119,,,,5,,,
0.08,-0.03,1.16,98650,140265,,,,5,,,
-0.19,-0.17,1.4,98687,140198,,,,5,,,
-0.1,-0.16,1.27,98695,140136,,,,5,,,
0.14,-0.09,0.86,98738,140136,,,,5,,,
0.15,-0.15,0.73,98618,140061,,,,5,,,
0.19,-0.22,0.74,98528,139956,,,,5,,,
0.1,-0.27,0.91,98630,140146,,,,5,,,
0.17,-0.3,1,98653,140105,,,,5,,,
-0.14,-0.5,1.4,98630,140156,,,,5,,,
-0.04,-0.35,1.36,98650,140081,,,,5,,,
-0.06,-0.25,1.29,98585,140243,,,,5,,,
-0.18,-0.2,1.24,98709,140104,,,,5,,,
-0.15,-0.15,0.96,98620,140099,,,,5,,,
-0.05,0.04,0.73,98646,140290,,,,5,,,
-0.06,0.06,0.59,98704,140214,,,,5,,,
-0.12,0,0.55,98692,140135,,,,5,,,
-0.14,0.02,0.8,98686,140167,,,,5,,,
-0.13,-0.02,1,98621,139988,,,,5,,,
-0.05,-0.11,1.18,98577,140025,,,,5,,,
-0.13,-0.25,1.26,98672,140057,,,,5,,,
0.08,-0.16,1.2,98602,139904,,,,5,,,
-0.08,-0.2,1.33,98601,140205,,,,5,,,
-0.12,-0.24,1.23,98697,140254,,,,5,,,
0.12,-0.08,0.93,98681,140152,,,,5,,,
0.12,-0.17,0.78,98650,140153,,,,5,,,
0.04,-0.31,0.84,98680,140263,,,,5,,,
0.12,-0.23,1.01,98676,140250,,,,5,,,
0.04,-0.34,1.05,98692,140178,,,,5,,,
0.08,-0.4,1.16,98673,140261,,,,5,,,
-0.05,-0.38,1.31,98669,140112,,,,5,,,
0.05,-0.32,1.22,98595,140290,,,,5,,,
-0.04,-0.27,1.22,98707,140164,,,,5,,,
-0.08,-0.2,0.99,98615,140082,,,,5,,,
-0.2,0.04,0.71,98646,140263,,,,5,,,
-0.14,0.05,0.77,98734,140208,,,,5,,,
-0.12,-0.06,0.73,98634,140313,,,,5,,,
-0.11,-0.05,0.97,98782,140576,,,,5,,,
0.02,0.05,1.32,98865,140568,,,,5,,,
-0.18,-0.09,1.46,98802,140532,,,,5,,,
0.11,-0.09,1.23,98803,140362,,,,5,,,
-0.13,-0.18,1.46,98672,140259,,,,5,,,
-0.04,-0.19,1.28,98743,140192,,,,5,,,
