time(second),IR,RED
28,8314,10510
28.02,8335,10465
28.04,8351,10497
28.06,8354,10525
28.08,8284,10509
28.1,8325,10469
28.12,8370,10453
28.14,8349,10458
28.16,8376,10540
28.18,8345,10517
28.2,8301,10479
28.22,8337,10428
28.24,8327,10483
28.26,8347,10482
28.28,8362,10514
28.3,8339,10436
28.32,8361,10521
28.34,8336,10483
28.36,8364,10503
28.38,8316,10529
28.4,8326,10462
28.42,8378,10444
28.44,8316,10555
28.46,8331,10457
28.48,8369,10516
28.5,8321,10493
28.52,8305,10466
28.54,8313,10529
28.56,8320,10483
28.58,8371,10440
28.6,8339,10535
28.62,8313,10477
28.64,8331,10464
28.66,8370,10520
28.68,8326,10499
28.7,8318,10424
28.72,8363,10538
28.74,8323,10458
28.76,8377,10450
28.78,8325,10502
28.8,8372,10471
28.82,8362,10500
28.84,8298,10469
28.86,8374,10478
28.88,8327,10510
28.9,8309,10493
28.92,8348,10427
28.94,8373,10462
28.96,8345,10484
28.98,8354,10489
29,8301,10459
29.02,8354,10410
29.04,8351,10480
29.06,8298,10385
29.08,8326,10482
29.1,8300,10390
29.12,8281,10417
29.14,8343,10474
29.16,8355,10450
29.18,8315,10437
29.2,8271,10390
29.22,8264,10382
29.24,8304,10381
29.26,8280,10422
29.28,8268,10367
29.3,8297,10355
29.32,8294,10442
29.34,8351,10437
29.36,8344,10403
29.38,8311,10435
29.4,8275,10384
29.42,8309,10449
29.44,8339,10384
29.46,8302,10389
29.48,8307,10400
29.5,8302,10319
29.52,8330,10433
29.54,8322,10357
29.56,8364,10443
29.58,8326,10424
29.6,8290,10351
29.62,8334,10430
29.64,8333,10423
29.66,8326,10445
29.68,8264,10401
29.7,8345,10425
29.72,8266,10411
29.74,8313,10444
29.76,8284,10405
29.78,8340,10403
29.8,8322,10402
29.82,8299,10385
29.84,8314,10415
29.86,8292,10362
29.88,8329,10374
29.9,8308,10446
29.92,8303,10363
29.94,8328,10428
29.96,8288,10438
29.98,8319,10389
30,8310,10463
30.02,8295,10492
30.04,8282,10387
30.06,8321,10434
30.08,8290,10470
30.1,8302,10387
30.12,8334,10431
30.14,8276,10428
30.16,8333,10400
30.18,8343,10408
30.2,8312,10501
30.22,8269,10440
30.24,8260,10396
30.26,8285,10477
30.28,8302,10398
30.3,8322,10421
30.32,8341,10432
30.34,8294,10447
30.36,8276,10492
30.38,8272,10453
30.4,8329,10428
30.42,8328,10402
30.44,8297,10470
30.46,8261,10402
30.48,8299,10432
30.5,8336,10429
30.52,8278,10485
30.54,8261,10417
30.56,8337,10464
30.58,8276,10451
30.6,8331,10434
30.62,8249,10522
30.64,8287,10418
30.66,8282,10476
30.68,8308,10413
30.7,8332,10412
30.72,8295,10527
30.74,8286,10417
30.76,8324,10432
30.78,8235,10465
30.8,8280,10458
30.82,8311,10482
30.84,8284,10491
30.86,8287,10451
30.88,8323,10401
30.9,8304,10496
30.92,8263,10462
30.94,8301,10537
30.96,8277,10451
30.98,8282,10387
31,8319,10439
31.02,8282,10485
31.04,8258,10437
31.06,8319,10504
31.08,8290,10489
31.1,8278,10496
31.12,8292,10441
31.14,8292,10480
31.16,8271,10435
31.18,8317,10459
31.2,8265,10459
31.22,8322,10451
31.24,8291,10455
31.26,8299,10385
31.28,8283,10503
31.3,8288,10452
31.32,8326,10465
31.34,8266,10495
31.36,8264,10452
31.38,8303,10431
31.4,8311,10403
31.42,8296,10505
31.44,8280,10437
31.46,8303,10451
31.48,8324,10470
31.5,8250,10470
31.52,8277,10431
31.54,8332,10509
31.56,8299,10498
31.58,8238,10519
31.6,8260,10444
31.62,8324,10485
31.64,8286,10436
31.66,8327,10481
31.68,8278,10469
31.7,8330,10472
31.72,8272,10496
31.74,8271,10447
31.76,8328,10414
31.78,8301,10518
31.8,8273,10460
31.82,8266,10425
31.84,8287,10476
31.86,8295,10418
31.88,8334,10429
31.9,8324,10456
31.92,8287,10520
31.94,8290,10442
31.96,8335,10477
31.98,8312,10406
32,8317,10496
32.02,8327,10494
32.04,8300,10431
32.06,8341,10493
32.08,8291,10453
32.1,8319,10408
32.12,8308,10472
32.14,8306,10464
32.16,8328,10449
32.18,8262,10500
32.2,8285,10478
32.22,8322,10456
32.24,8270,10452
32.26,8297,10455
32.28,8336,10489
32.3,8297,10503
32.32,8292,10458
32.34,8309,10453
32.36,8245,10471
32.38,8327,10505
32.4,8276,10467
32.42,8278,10462
32.44,8280,10508
32.46,8284,10486
32.48,8287,10405
32.5,8306,10463
32.52,8267,10471
32.54,8329,10504
32.56,8252,10485
32.58,8273,10454
32.6,8372,10453
32.62,8280,10546
32.64,8280,10432
32.66,8320,10452
32.68,8313,10520
32.7,8289,10496
32.72,8258,10451
32.74,8315,10507
32.76,8324,10466
32.78,8317,10477
32.8,8279,10445
32.82,8317,10543
32.84,8272,10439
32.86,8320,10407
32.88,8274,10502
32.9,8289,10421
32.92,8277,10433
32.94,8311,10525
32.96,8298,10430
32.98,8334,10463
33,8324,10486
33.02,8230,10486
33.04,8292,10467
33.06,8310,10541
33.08,8282,10517
33.1,8251,10474
33.12,8319,108382
33.14,8363,10541
33.16,8377,10509
33.18,8319,10443
33.2,8328,10548
33.22,8327,10482
33.24,8333,10485
33.26,8358,10495
33.28,8314,10510
33.3,8335,10465
33.32,8351,10497
33.34,8354,10525
33.36,8284,10509
33.38,8325,10469
33.4,8370,10453
33.42,8349,10458
33.44,8376,10540
33.46,8345,10517
33.48,8301,10479
33.5,8337,10428
33.52,8327,10483
33.54,8347,10482
33.56,8362,10514
33.58,8339,10436
33.6,8361,10521
33.62,8336,10483
33.64,8364,10503
33.66,8316,10529
33.68,8326,10462
33.7,8378,10444
33.72,8316,10555
33.74,8331,10457
33.76,8369,10516
33.78,8321,10493
33.8,8305,10466
33.82,8313,10529
33.84,8320,10483
33.86,8371,10440
33.88,8339,10535
33.9,8313,10477
33.92,8331,10464
33.94,8370,10520
33.96,8326,10499
33.98,8318,10424
34,8363,10538
34.02,8323,10458
34.04,8377,10450
34.06,8325,10502
34.08,8372,10471
34.1,8362,10500
34.12,8298,10469
34.14,8374,10478
34.16,8327,10510
34.18,8309,10493
34.2,8348,10427
34.22,8373,10462
34.24,8345,10484
34.26,8354,10489
34.28,8301,10459
34.3,8354,10410
34.32,8351,10480
34.34,8298,10385
34.36,8326,10482
34.38,8300,10390
34.4,8281,10417
34.42,8343,10474
34.44,8355,10450
34.46,8315,10437
34.48,8271,10390
34.5,8264,10382
34.52,8304,10381
34.54,8280,10422
34.56,8268,10367
34.58,8297,10355
34.6,8294,10442
34.62,8351,10437
34.64,8344,10403
34.66,8311,10435
34.68,8275,10384
34.7,8309,10449
34.72,8339,10384
34.74,8302,10389
34.76,8307,10400
34.78,8302,10319
34.8,8330,10433
34.82,8322,10357
34.84,8364,10443
34.86,8326,10424
34.88,8290,10351
34.9,8334,10430
34.92,8333,10423
34.94,8326,10445
34.96,8264,10401
34.98,8345,10425
35,8266,10411
35.02,8313,10444
35.04,8284,10405
35.06,8340,10403
35.08,8322,10402
35.1,8299,10385
35.12,8314,10415
35.14,8292,10362
35.16,8329,10374
35.18,8308,10446
35.2,8303,10363
35.22,8328,10428
35.24,8288,10438
35.26,8319,10389
35.28,8310,10463
35.3,8295,10492
35.32,8282,10387
35.34,8321,10434
35.36,8290,10470
35.38,8302,10387
35.4,8334,10431
35.42,8276,10428
35.44,8333,10400
35.46,8343,10408
35.48,8312,10501
35.5,8269,10440
35.52,8260,10396
35.54,8285,10477
35.56,8302,10398
35.58,8322,10421
35.6,8341,10432
35.62,8294,10447
35.64,8276,10492
35.66,8272,10453
35.68,8329,10428
35.7,8328,10402
35.72,8297,10470
35.74,8261,10402
35.76,8299,10432
35.78,8336,10429
35.8,8278,10485
35.82,8261,10417
35.84,8337,10464
35.86,8276,10451
35.88,8331,10434
35.9,8249,10522
35.92,8287,10418
35.94,8282,10476
35.96,8308,10413
35.98,8332,10412
36,8295,10527
36.02,8286,10417
36.04,8324,10432
36.06,8235,10465
36.08,8280,10458
36.1,8311,10482
36.12,8284,10491
36.14,8287,10451
36.16,8323,10401
36.18,8304,10496
36.2,8263,10462
36.22,8301,10537
36.24,8277,10451
36.26,8282,10387
36.28,8319,10439
36.3,8282,10485
36.32,8258,10437
36.34,8319,10504
36.36,8290,10489
36.38,8278,10496
36.4,8292,10441
36.42,8292,10480
36.44,8271,10435
36.46,8317,10459
36.48,8265,10459
36.5,8322,10451
36.52,8291,10455
36.54,8299,10385
36.56,8283,10503
36.58,8288,10452
36.6,8326,10465
36.62,8266,10495
36.64,8264,10452
36.66,8303,10431
36.68,8311,10403
36.7,8296,10505
36.72,8280,10437
36.74,8303,10451
36.76,8324,10470
36.78,8250,10470
36.8,8277,10431
36.82,8332,10509
36.84,8299,10498
36.86,8238,10519
36.88,8260,10444
36.9,8324,10485
36.92,8286,10436
36.94,8327,10481
36.96,8278,10469
36.98,8330,10472
37,8272,10496
37.02,8271,10447
37.04,8328,10414
37.06,8301,10518
37.08,8273,10460
37.1,8266,10425
37.12,8287,10476
37.14,8295,10418
37.16,8334,10429
37.18,8324,10456
37.2,8287,10520
37.22,8290,10442
37.24,8335,10477
37.26,8312,10406
37.28,8317,10496
37.3,8327,10494
37.32,8300,10431
37.34,8341,10493
37.36,8291,10453
37.38,8319,10408
37.4,8308,10472
37.42,8306,10464
37.44,8328,10449
37.46,8262,10500
37.48,8285,10478
37.5,8322,10456
37.52,8270,10452
37.54,8297,10455
37.56,8336,10489
37.58,8297,10503
37.6,8292,10458
37.62,8309,10453
37.64,8245,10471
37.66,8327,10505
37.68,8276,10467
37.7,8278,10462
37.72,8280,10508
37.74,8284,10486
37.76,8287,10405
37.78,8306,10463
37.8,8267,10471
37.82,8329,10504
37.84,8252,10485
37.86,8273,10454
37.88,8372,10453
37.9,8280,10546
37.92,8280,10432
37.94,8320,10452
37.96,8313,10520
37.98,8289,10496
38,8258,10451
38.02,8315,10507
38.04,8324,10466
38.06,8317,10477
38.08,8279,10445
38.1,8317,10543
38.12,8272,10439
38.14,8320,10407
38.16,8274,10502
38.18,8289,10421
38.2,8277,10433
38.22,8311,10525
38.24,8298,10430
38.26,8334,10463
38.28,8324,10486
38.3,8230,10486
38.32,8292,10467
38.34,8310,10541
38.36,8282,10517
38.38,8251,10474
38.4,8319,108382
38.42,8363,10541
38.44,8377,10509
38.46,8319,10443
38.48,8328,10548
38.5,8327,10482
38.52,8333,10485
38.54,8358,10495
38.56,8314,10510
38.58,8335,10465
38.6,8351,10497
38.62,8354,10525
38.64,8284,10509
38.66,8325,10469
38.68,8370,10453
38.7,8349,10458
38.72,8376,10540
38.74,8345,10517
38.76,8301,10479
38.78,8337,10428
38.8,8327,10483
38.82,8347,10482
38.84,8362,10514
38.86,8339,10436
38.88,8361,10521
38.9,8336,10483
38.92,8364,10503
38.94,8316,10529
38.96,8326,10462
38.98,8378,10444
39,8316,10555
39.02,8331,10457
39.04,8369,10516
39.06,8321,10493
39.08,8305,10466
39.1,8313,10529
39.12,8320,10483
39.14,8371,10440
39.16,8339,10535
39.18,8313,10477
39.2,8331,10464
39.22,8370,10520
39.24,8326,10499
39.26,8318,10424
39.28,8363,10538
39.3,8323,10458
39.32,8377,10450
39.34,8325,10502
39.36,8372,10471
39.38,8362,10500
39.4,8298,10469
39.42,8374,10478
39.44,8327,10510
39.46,8309,10493
39.48,8348,10427
39.5,8373,10462
39.52,8345,10484
39.54,8354,10489
39.56,8301,10459
39.58,8354,10410
39.6,8351,10480
39.62,8298,10385
39.64,8326,10482
39.66,8300,10390
39.68,8281,10417
39.7,8343,10474
39.72,8355,10450
39.74,8315,10437
39.76,8271,10390
39.78,8264,10382
39.8,8304,10381
39.82,8280,10422
39.84,8268,10367
39.86,8297,10355
39.88,8294,10442
39.9,8351,10437
39.92,8344,10403
39.94,8311,10435
39.96,8275,10384
39.98,8309,10449
40,8339,10384
40.02,8302,10389
40.04,8307,10400
40.06,8302,10319
40.08,8330,10433
40.1,8322,10357
40.12,8364,10443
40.14,8326,10424
40.16,8290,10351
40.18,8334,10430
40.2,8333,10423
40.22,8326,10445
40.24,8264,10401
40.26,8345,10425
40.28,8266,10411
40.3,8313,10444
40.32,8284,10405
40.34,8340,10403
40.36,8322,10402
40.38,8299,10385
40.4,8314,10415
40.42,8292,10362
40.44,8329,10374
40.46,8308,10446
40.48,8303,10363
40.5,8328,10428
40.52,8288,10438
40.54,8319,10389
40.56,8310,10463
40.58,8295,10492
40.6,8282,10387
40.62,8321,10434
40.64,8290,10470
40.66,8302,10387
40.68,8334,10431
40.7,8276,10428
40.72,8333,10400
40.74,8343,10408
40.76,8312,10501
40.78,8269,10440
40.8,8260,10396
40.82,8285,10477
40.84,8302,10398
40.86,8322,10421
40.88,8341,10432
40.9,8294,10447
40.92,8276,10492
40.94,8272,10453
40.96,8329,10428
40.98,8328,10402
41,8297,10470
41.02,8261,10402
41.04,8299,10432
41.06,8336,10429
41.08,8278,10485
41.1,8261,10417
41.12,8337,10464
41.14,8276,10451
41.16,8331,10434
41.18,8249,10522
41.2,8287,10418
41.22,8282,10476
41.24,8308,10413
41.26,8332,10412
41.28,8295,10527
41.3,8286,10417
41.32,8324,10432
41.34,8235,10465
41.36,8280,10458
41.38,8311,10482
41.4,8284,10491
41.42,8287,10451
41.44,8323,10401
41.46,8304,10496
41.48,8263,10462
41.5,8301,10537
41.52,8277,10451
41.54,8282,10387
41.56,8319,10439
41.58,8282,10485
41.6,8258,10437
41.62,8319,10504
41.64,8290,10489
41.66,8278,10496
41.68,8292,10441
41.7,8292,10480
41.72,8271,10435
41.74,8317,10459
41.76,8265,10459
41.78,8322,10451
41.8,8291,10455
41.82,8299,10385
41.84,8283,10503
41.86,8288,10452
41.88,8326,10465
41.9,8266,10495
41.92,8264,10452
41.94,8303,10431
41.96,8311,10403
41.98,8296,10505
42,8280,10437
42.02,8303,10451
42.04,8324,10470
42.06,8250,10470
42.08,8277,10431
42.1,8332,10509
42.12,8299,10498
42.14,8238,10519
42.16,8260,10444
42.18,8324,10485
42.2,8286,10436
42.22,8327,10481
42.24,8278,10469
42.26,8330,10472
42.28,8272,10496
42.3,8271,10447
42.32,8328,10414
42.34,8301,10518
42.36,8273,10460
42.38,8266,10425
42.4,8287,10476
42.42,8295,10418
42.44,8334,10429
42.46,8324,10456
42.48,8287,10520
42.5,8290,10442
42.52,8335,10477
42.54,8312,10406
42.56,8317,10496
42.58,8327,10494
42.6,8300,10431
42.62,8341,10493
42.64,8291,10453
42.66,8319,10408
42.68,8308,10472
42.7,8306,10464
42.72,8328,10449
42.74,8262,10500
42.76,8285,10478
42.78,8322,10456
42.8,8270,10452
42.82,8297,10455
42.84,8336,10489
42.86,8297,10503
42.88,8292,10458
42.9,8309,10453
42.92,8245,10471
42.94,8327,10505
42.96,8276,10467
42.98,8278,10462
43,8280,10508
43.02,8284,10486
43.04,8287,10405
43.06,8306,10463
43.08,8267,10471
43.1,8329,10504
43.12,8252,10485
43.14,8273,10454
43.16,8372,10453
43.18,8280,10546
43.2,8280,10432
43.22,8320,10452
43.24,8313,10520
43.26,8289,10496
43.28,8258,10451
43.3,8315,10507
43.32,8324,10466
43.34,8317,10477
43.36,8279,10445
43.38,8317,10543
43.4,8272,10439
43.42,8320,10407
43.44,8274,10502
43.46,8289,10421
43.48,8277,10433
43.5,8311,10525
43.52,8298,10430
43.54,8334,10463
43.56,8324,10486
43.58,8230,10486
43.6,8292,10467
43.62,8310,10541
43.64,8282,10517
43.66,8251,10474
43.68,8319,108283
43.7,8250,10415
43.72,8311,10418
43.74,8271,10422
43.76,8236,10430
43.78,8237,10430
43.8,8306,10440
43.82,8249,10462
43.84,8287,10429
43.86,8260,10470
43.88,8230,10457
43.9,8271,10429
43.92,8271,10478
43.94,8236,10421
43.96,8311,10492
43.98,8253,10424
44,8304,10503
44.02,8226,10462
44.04,8269,10412
44.06,8323,10495
44.08,8246,10456
44.1,8228,10444
44.12,8300,10454
44.14,8216,10460
44.16,8274,10514
44.18,8261,10509
44.2,8217,10469
44.22,8297,10546
44.24,8269,10449
44.26,8323,10447
44.28,8258,10507
44.3,8299,10435
44.32,8317,10488
44.34,8307,10463
44.36,8248,10511
44.38,8210,10470
44.4,8302,10488
44.42,8232,10482
44.44,8282,10461
44.46,8236,10510
44.48,8253,10489
44.5,8258,10558
44.52,8267,10449
44.54,8311,10516
44.56,8253,10513
44.58,8333,10518
44.6,8277,10498
44.62,8282,10472
44.64,8305,10531
44.66,8244,10497
44.68,8283,10461
44.7,8244,10527
44.72,8271,10469
44.74,8301,10464
44.76,8293,10466
44.78,8302,10490
44.8,8271,10470
44.82,8247,10443
44.84,8314,10538
44.86,8269,10442
44.88,8311,10524
44.9,8251,10496
44.92,8274,10514
44.94,8242,10489
44.96,8262,10434
44.98,8304,10518
45,8247,10456
45.02,8347,10490
45.04,8233,10473
45.06,8344,10487
45.08,8252,10463
45.1,8288,10474
45.12,8267,10511
45.14,8260,10452
45.16,8312,10495
45.18,8287,10536
45.2,8220,10518
45.22,8248,10464
45.24,8286,10470
45.26,8299,10506
45.28,8252,10524
45.3,8268,10457
45.32,8260,10534
45.34,8249,10453
45.36,8304,10482
45.38,8262,10417
45.4,8252,10431
45.42,8289,10505
45.44,8259,10469
45.46,8209,10448
45.48,8309,10457
45.5,8248,10502
45.52,8223,10509
45.54,8248,10528
45.56,8266,10439
45.58,8296,10491
45.6,8291,10484
45.62,8252,10438
45.64,8306,10537
45.66,8242,10499
45.68,8283,10527
45.7,8250,10415
45.72,8311,10418
45.74,8271,10422
45.76,8236,10430
45.78,8237,10430
45.8,8306,10440
45.82,8249,10462
45.84,8287,10429
45.86,8260,10470
45.88,8230,10457
45.9,8271,10429
45.92,8271,10478
45.94,8236,10421
45.96,8311,10492
45.98,8253,10424
46,8304,10503
46.02,8226,10462
46.04,8269,10412
46.06,8323,10495
46.08,8246,10456
46.1,8228,10444
46.12,8300,10454
46.14,8216,10460
46.16,8274,10514
46.18,8261,10509
46.2,8217,10469
46.22,8297,10546
46.24,8269,10449
46.26,8323,10447
46.28,8258,10507
46.3,8299,10435
46.32,8317,10488
46.34,8307,10463
46.36,8248,10511
46.38,8210,10470
46.4,8302,10488
46.42,8232,10482
46.44,8282,10461
46.46,8236,10510
46.48,8253,10489
46.5,8258,10558
46.52,8267,10449
46.54,8311,10516
46.56,8253,10513
46.58,8333,10518
46.6,8277,10498
46.62,8282,10472
46.64,8305,10531
46.66,8244,10497
46.68,8283,10461
46.7,8244,10527
46.72,8271,10469
46.74,8301,10464
46.76,8293,10466
46.78,8302,10490
46.8,8271,10470
46.82,8247,10443
46.84,8314,10538
46.86,8269,10442
46.88,8311,10524
46.9,8251,10496
46.92,8274,10514
46.94,8242,10489
46.96,8262,10434
46.98,8304,10518
47,8247,10456
47.02,8347,10490
47.04,8233,10473
47.06,8344,10487
47.08,8252,10463
47.1,8288,10474
47.12,8267,10511
47.14,8260,10452
47.16,8312,10495
47.18,8287,10536
47.2,8220,10518
47.22,8248,10464
47.24,8286,10470
47.26,8299,10506
47.28,8252,10524
47.3,8268,10457
47.32,8260,10534
47.34,8249,10453
47.36,8304,10482
47.38,8262,10417
47.4,8252,10431
47.42,8289,10505
47.44,8259,10469
47.46,8209,10448
47.48,8309,10457
47.5,8248,10502
47.52,8223,10509
47.54,8248,10528
47.56,8266,10439
47.58,8296,10491
47.6,8291,10484
47.62,8252,10438
47.64,8306,10537
47.66,8242,10499
47.68,8205,10455
47.7,8307,10507
47.72,8247,10485
47.74,8261,10429
47.76,8231,10510
47.78,8292,10478
47.8,8291,10426
47.82,8313,10485
47.84,8250,10464
47.86,8269,10423
47.88,8317,10461
47.9,8274,10485
47.92,8223,10459
47.94,8310,10449
47.96,8288,10453
47.98,8227,10419
48,8314,10497
48.02,8259,10452
48.04,8241,10426
48.06,8284,10512
48.08,8299,10472
48.1,8279,10509
48.12,8253,10466
48.14,8255,10400
48.16,8261,10482
48.18,8261,10456
48.2,8280,10450
48.22,8257,10429
48.24,8323,10448
48.26,8274,10521
48.28,8244,10462
48.3,8306,10475
48.32,8275,10448
48.34,8293,10469
48.36,8268,10518
48.38,8264,10467
48.4,8314,10502
48.42,8285,10484
48.44,8313,10560
48.46,8253,10499
48.48,8230,10482
48.5,8298,10490
48.52,8236,10517
48.54,8259,10478
48.56,8292,10440
48.58,8271,10457
48.6,8273,10474
48.62,8235,10472
48.64,8297,10505
48.66,8265,10520
48.68,8230,10477
48.7,8286,10494
48.72,8294,10525
48.74,8260,10549
48.76,8267,10463
48.78,8315,10563
48.8,8250,10509
48.82,8255,10509
48.84,8255,10526
48.86,8254,10512
48.88,8278,10417
48.9,8302,10438
48.92,8252,10514
48.94,8291,10477
48.96,8240,10504
48.98,8256,10471
49,8298,10453
49.02,8262,10513
49.04,8234,10430
49.06,8219,10473
49.08,8308,10472
49.1,8241,10462
49.12,8309,10475
49.14,8266,10516
49.16,8303,10480
49.18,8267,10522
49.2,8258,10477
49.22,8302,10487
49.24,8273,10506
49.26,8260,10485
49.28,8260,10421
49.3,8289,10490
49.32,8261,10494
49.34,8224,10497
49.36,8234,10469
49.38,8291,10503
49.4,8215,10487
49.42,8251,10456
49.44,8305,10438
49.46,8253,10540
49.48,8253,10475
49.5,8253,10468
49.52,8299,10527
49.54,8219,10481
49.56,8256,10480
49.58,8296,10490
49.6,8265,10538
49.62,8259,10444
49.64,8290,10468
49.66,8290,10488
49.68,8283,10527
49.7,8250,10415
49.72,8311,10418
49.74,8271,10422
49.76,8236,10430
49.78,8237,10430
49.8,8306,10440
49.82,8249,10462
49.84,8287,10429
49.86,8260,10470
49.88,8230,10457
49.9,8271,10429
49.92,8271,10478
49.94,8236,10421
49.96,8311,10492
49.98,8253,10424
50,8304,10503
50.02,8226,10462
50.04,8269,10412
50.06,8323,10495
50.08,8246,10456
50.1,8228,10444
50.12,8300,10454
50.14,8216,10460
50.16,8274,10514
50.18,8261,10509
50.2,8217,10469
50.22,8297,10546
50.24,8269,10449
50.26,8323,10447
50.28,8258,10507
50.3,8299,10435
50.32,8317,10488
50.34,8307,10463
50.36,8248,10511
50.38,8210,10470
50.4,8302,10488
50.42,8232,10482
50.44,8282,10461
50.46,8236,10510
50.48,8253,10489
50.5,8258,10558
50.52,8267,10449
50.54,8311,10516
50.56,8253,10513
50.58,8333,10518
50.6,8277,10498
50.62,8282,10472
50.64,8305,10531
50.66,8244,10497
50.68,8283,10461
50.7,8244,10527
50.72,8271,10469
50.74,8301,10464
50.76,8293,10466
50.78,8302,10490
50.8,8271,10470
50.82,8247,10443
50.84,8314,10538
50.86,8269,10442
50.88,8311,10524
50.9,8251,10496
50.92,8274,10514
50.94,8242,10489
50.96,8262,10434
50.98,8304,10518
51,8247,10456
51.02,8347,10490
51.04,8233,10473
51.06,8344,10487
51.08,8252,10463
51.1,8288,10474
51.12,8267,10511
51.14,8260,10452
51.16,8312,10495
51.18,8287,10536
51.2,8220,10518
51.22,8248,10464
51.24,8286,10470
51.26,8299,10506
51.28,8252,10524
51.3,8268,10457
51.32,8260,10534
51.34,8249,10453
51.36,8304,10482
51.38,8262,10417
51.4,8252,10431
51.42,8289,10505
51.44,8259,10469
51.46,8209,10448
51.48,8309,10457
51.5,8248,10502
51.52,8223,10509
51.54,8248,10528
51.56,8266,10439
51.58,8296,10491
51.6,8291,10484
51.62,8252,10438
51.64,8306,10537
51.66,8242,10499
51.68,8205,10455
51.7,8307,10507
51.72,8247,10485
51.74,8261,10429
51.76,8231,10510
51.78,8292,10478
51.8,8291,10426
51.82,8313,10485
51.84,8250,10464
51.86,8269,10423
51.88,8317,10461
51.9,8274,10485
51.92,8223,10459
51.94,8310,10449
51.96,8288,10453
51.98,8227,10419
52,8314,10497
52.02,8259,10452
52.04,8241,10426
52.06,8284,10512
52.08,8299,10472
52.1,8279,10509
52.12,8253,10466
52.14,8255,10400
52.16,8261,10482
52.18,8261,10456
52.2,8280,10450
52.22,8257,10429
52.24,8323,10448
52.26,8274,10521
52.28,8244,10462
52.3,8306,10475
52.32,8275,10448
52.34,8293,10469
52.36,8268,10518
52.38,8264,10467
52.4,8314,10502
52.42,8285,10484
52.44,8313,10560
52.46,8253,10499
52.48,8230,10482
52.5,8298,10490
52.52,8236,10517
52.54,8259,10478
52.56,8292,10440
52.58,8271,10457
52.6,8273,10474
52.62,8235,10472
52.64,8297,10505
52.66,8265,10520
52.68,8230,10477
52.7,8286,10494
52.72,8294,10525
52.74,8260,10549
52.76,8267,10463
52.78,8315,10563
52.8,8250,10509
52.82,8255,10509
52.84,8255,10526
52.86,8254,10512
52.88,8278,10417
52.9,8302,10438
52.92,8252,10514
52.94,8291,10477
52.96,8240,10504
52.98,8256,10471
53,8298,10453
53.02,8262,10513
53.04,8234,10430
53.06,8219,10473
53.08,8308,10472
53.1,8241,10462
53.12,8309,10475
53.14,8266,10516
53.16,8303,10480
53.18,8267,10522
53.2,8258,10477
53.22,8302,10487
53.24,8273,10506
53.26,8260,10485
53.28,8260,10421
53.3,8289,10490
53.32,8261,10494
53.34,8224,10497
53.36,8234,10469
53.38,8291,10503
53.4,8215,10487
53.42,8251,10456
53.44,8305,10438
53.46,8253,10540
53.48,8253,10475
53.5,8253,10468
53.52,8299,10527
53.54,8219,10481
53.56,8256,10480
53.58,8296,10490
53.6,8265,10538
53.62,8259,10444
53.64,8290,10468
53.66,8290,10488
53.68,8272,10536
53.7,8254,10494
53.72,8225,10425
53.74,8275,10547
53.76,8238,10433
53.78,8306,10460
53.8,8231,10530
53.82,8250,10484
53.84,8264,10490
53.86,8291,10473
53.88,8272,10556
53.9,8249,10472
53.92,8269,10496
53.94,8304,10540
53.96,8299,10506
53.98,8221,10507
54,8236,10446
54.02,8304,10416
54.04,8278,10515
54.06,8234,10440
54.08,8282,10429
54.1,8307,10497
54.12,8253,10461
54.14,8244,10415
54.16,8296,10457
54.18,8270,10438
54.2,8290,10419
54.22,8242,10452
54.24,8257,10448
54.26,8278,10491
